Edu_Level,Family_Status,Annual_Income,Kids_Count,Teens_Count,Last_Visit,Spent_Wines,Spent_Fruits,Spent_Meat,Spent_Fish,Spent_Sweets,Spent_Gold,Promo_Purchases,Web_Orders,Catalog_Orders,Store_Orders,Web_Visits,Campaign_1,Campaign_2,Campaign_3,Campaign_4,Campaign_5,Complaint_Flag,Contact_Cost,Total_Revenue,Next_Purchase,Reg_Days_Since,Age
0,4,0.48664480598479204,1,1,51,480,86,249,75,86,144,8,6,3,5,6,0,0,0,0,0,0,3,11,0,0.14877095602295037,1.402811816010755
0,3,-0.2576289671941675,0,2,15,27,2,7,0,2,13,1,1,0,3,5,0,0,0,0,0,0,3,11,0,-1.153056860011793,-0.43105235304955075
2,5,0.7382208962904645,0,1,91,653,17,170,34,26,17,2,11,2,10,7,0,0,0,0,0,0,3,11,0,-0.7008952903203363,0.8193095804006577
4,4,1.2740335566774716,0,0,1,1248,16,349,43,16,16,1,2,4,9,4,0,1,1,1,1,0,3,11,1,0.3077728266836824,0.6525946559406299
2,5,0.5887923233577717,0,0,6,595,97,291,127,133,121,1,11,5,12,6,0,0,0,0,0,0,3,11,0,1.5300997073880596,-1.5146993620397313
0,4,1.4048719888954977,0,1,19,688,14,309,201,24,38,1,11,10,10,5,1,0,0,1,0,0,3,11,1,-1.2524330291747505,-0.8478396641996202
3,3,0.561123276712686,1,1,61,349,7,35,0,0,47,3,8,2,4,7,0,1,0,0,0,0,3,11,0,-0.9244916709369907,0.9860245048606855
2,3,0.8955885990843894,0,1,27,438,66,400,12,38,114,1,8,3,13,4,0,0,0,0,0,0,3,11,0,-0.6859888649458926,0.4025222692505882
3,3,-0.16896224953605202,0,1,24,173,2,39,3,2,47,3,5,1,4,7,0,0,0,0,0,0,3,11,0,0.15870857293924612,1.6528842027007966
2,5,0.9287993155831072,0,0,85,292,30,415,63,33,200,1,4,5,4,2,0,0,0,1,0,0,3,11,0,-1.5754055789543624,0.569237193710616
3,2,0.036079535048340015,1,1,2,229,7,140,10,3,11,7,5,1,8,7,0,0,0,0,0,0,3,11,1,-0.2586713375451754,-0.43105235304955075
3,3,1.2357528018020265,0,1,24,217,38,350,111,85,15,1,4,7,10,1,0,0,0,0,0,0,3,11,0,-1.7145322157825027,-0.43105235304955075
2,4,0.5699663669046523,0,0,46,277,162,305,173,76,124,1,3,4,7,1,0,0,0,0,0,0,3,11,0,-0.5717062704084915,-1.5980568242697453
2,4,0.13174211961387772,1,1,35,367,4,51,6,4,95,6,7,2,6,7,0,0,0,1,0,0,3,11,0,-0.36798512362442864,-0.5144098152795646
3,2,0.3670076213432568,0,0,71,621,73,414,78,48,85,1,8,4,6,5,0,0,0,0,0,0,3,11,0,0.019581936111105612,-1.5146993620397313
3,5,0.1953730663729597,0,1,22,280,0,18,0,0,24,3,5,1,6,7,0,1,0,0,0,0,3,11,0,0.07423882915073224,-0.18097996635950905
3,3,-0.6050641551807547,1,1,89,12,1,6,0,1,5,2,1,0,3,7,0,0,0,0,0,0,3,11,0,-0.3332034644173935,0.15244988256054653
2,4,0.8040134873186938,0,0,79,400,32,519,71,75,54,1,3,4,9,1,0,0,0,0,0,0,3,11,0,-0.34314108133368926,1.1527394293207132
4,5,0.17638989942753872,1,0,81,746,8,125,11,8,8,7,8,6,9,6,0,1,0,0,0,0,3,11,1,1.6891015780487917,-1.0145545886596479
2,5,-0.860884928778571,1,0,71,4,12,15,19,7,12,2,2,0,3,7,0,0,0,0,0,0,3,11,0,1.321409752145849,-0.8478396641996202
3,3,-0.26383878164008157,0,1,92,188,3,180,20,3,43,5,7,1,6,7,0,0,0,0,0,0,3,11,0,-0.06985661613555613,1.236096891550727
2,5,-0.7020237263077808,1,1,68,7,2,9,2,0,2,2,1,0,3,4,0,0,0,0,0,0,3,11,0,-1.5406239197473273,1.319454353780741
1,4,-1.136632132275618,0,1,67,9,7,13,3,2,20,1,1,1,2,6,0,0,0,0,0,0,3,11,0,0.9139674585777231,0.3191648070205743
4,5,0.16153350790503532,0,1,46,226,22,133,41,31,31,3,4,3,8,4,0,0,0,0,0,0,3,11,0,0.9785619685336455,-0.5144098152795646
2,4,-0.2864770925315153,1,1,9,8,2,5,3,0,3,1,1,0,2,7,0,0,0,0,0,0,3,11,0,-1.3021211137562292,0.9026670426306715
0,5,0.002515094941943471,0,0,84,367,17,241,104,188,232,2,9,5,9,7,0,0,0,0,0,0,3,11,0,1.5350685158462076,-0.7644822019696063
2,3,-0.3834366636585414,1,0,29,8,4,20,6,3,16,1,1,0,3,5,0,0,0,0,0,0,3,11,0,-1.6499377058265805,-0.7644822019696063
4,4,1.1902403642807065,0,0,28,712,50,420,65,38,38,1,8,4,7,4,0,0,0,0,0,0,3,11,1,-0.3083594221266541,-1.2646269753496897
2,4,-0.3823754928355055,1,1,9,392,5,91,28,26,112,8,7,3,7,8,0,0,0,0,0,0,3,11,1,0.3823049535559005,0.3191648070205743
2,5,0.9062396099378243,0,0,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,3,11,0,-1.471060601333257,-0.8478396641996202
2,3,0.5888709286039225,0,1,69,432,79,341,177,136,170,2,8,5,4,4,0,0,0,0,0,0,3,11,0,0.5114939734677453,-0.3476948908195368
1,4,-1.4703507048088886,1,0,93,4,8,11,19,12,26,2,2,1,2,9,0,0,0,0,0,0,3,11,0,0.8046536724984699,-1.5146993620397313
3,4,0.48766667418475257,0,0,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,3,11,0,1.1375638391943774,1.0693819670906994
4,4,0.5048812230917803,0,0,19,365,32,117,34,110,6,1,3,3,13,2,0,0,0,0,0,0,3,11,0,-0.8251155017740331,-0.931197126429634
4,5,0.41393495329529134,0,0,21,796,14,590,38,44,0,1,4,5,13,3,0,1,0,0,0,0,3,11,0,0.5711196749655197,0.15244988256054653
2,4,-1.3307870902681227,0,0,89,6,4,25,15,12,13,2,2,1,3,7,0,0,0,0,0,0,3,11,0,0.9388115008684625,-0.014265041899481263
2,4,-0.4992221912386869,1,0,43,80,15,93,20,13,52,3,5,1,4,8,0,0,0,0,0,0,3,11,0,-1.3766532406284473,-1.5980568242697453
3,3,0.08964901030011811,0,1,64,318,3,17,4,7,56,5,4,1,8,4,0,0,0,0,0,0,3,11,0,-0.1791704022148094,-0.5144098152795646
3,4,-0.7519773602366215,1,1,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,3,11,0,-0.42761082512220316,-0.18097996635950905
3,5,-0.4491506494406199,1,0,12,14,7,9,6,16,12,2,2,0,3,6,0,0,0,0,0,0,3,11,1,0.9537179262429062,-0.014265041899481263
2,3,1.2486440621707595,0,0,27,434,137,400,45,137,45,1,3,4,10,1,0,0,0,0,0,0,3,11,0,-1.028836648558096,-1.5980568242697453
2,5,-0.7015127922078005,1,1,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,3,11,1,0.9437803093266104,-0.18097996635950905
2,4,-0.5261444880453399,1,0,28,23,0,9,0,0,12,1,1,0,3,4,1,0,0,0,0,0,3,11,0,-1.2822458799236376,-1.1812695131196758
4,3,-0.5914261449735889,1,0,14,19,3,19,3,1,3,2,2,0,3,7,0,0,0,0,0,0,3,11,0,-1.4909358351658484,-0.3476948908195368
0,2,-0.6213354411339727,1,0,99,15,6,8,7,4,25,1,2,1,2,5,0,0,0,0,0,1,3,11,0,-0.38786035745702013,5.737399851971477
3,5,-1.102360244953864,0,0,98,73,28,217,10,24,115,3,6,1,6,8,0,0,0,0,0,0,3,11,0,1.554943749678799,-0.8478396641996202
2,5,0.09055297063085245,0,1,87,197,107,227,7,59,131,3,5,2,11,4,0,0,0,0,0,0,3,11,0,-0.31829703904294987,0.8193095804006577
0,3,-0.8396222096947765,1,1,79,16,2,11,3,0,16,2,1,1,2,8,1,0,0,0,0,0,3,11,0,0.3326168689744217,-0.8478396641996202
2,4,0.3874449853424678,0,1,94,87,13,34,10,6,10,1,4,0,4,5,0,0,0,0,0,0,3,11,0,-1.103368775430314,1.402811816010755
2,3,1.0876998206769728,0,0,47,483,84,398,205,84,241,1,3,7,8,1,1,0,0,0,0,0,3,11,0,-1.74434506653139,0.4858797314806021
4,5,0.7815716895426371,0,0,2,1285,105,653,28,21,0,1,10,4,8,8,0,0,0,0,0,0,3,11,1,1.6443823019254609,-0.5977672775095785
2,5,0.567411696404751,0,1,28,315,4,62,41,31,146,2,7,1,7,5,0,0,0,0,0,0,3,11,0,-0.3381722728755414,0.9026670426306715
0,5,-0.18189281252786052,1,1,54,9,0,16,6,6,10,1,1,0,3,8,0,0,0,0,0,0,3,11,0,-0.5071117604525691,0.15244988256054653
4,3,-0.03812381731802612,0,1,23,352,0,27,10,0,15,3,6,1,7,6,0,0,0,0,0,0,3,11,0,-0.005262106179633762,0.6525946559406299
4,4,1.679007784846453,0,0,1,1285,21,449,106,20,20,1,4,3,4,1,0,0,1,1,0,0,3,11,1,-0.4524548674129425,-1.5146993620397313
3,5,0.4973744220843778,0,1,4,738,0,232,13,20,50,2,3,5,7,7,0,0,0,0,0,0,3,11,0,-0.631331971906266,-0.5977672775095785
1,3,-1.494600423246414,0,0,81,0,0,2,3,3,8,1,1,0,2,5,1,0,0,0,0,0,3,11,0,-1.103368775430314,-2.264916522109856
0,4,-0.047124118002294046,1,0,28,342,32,230,34,32,40,5,10,5,4,9,1,0,0,0,0,0,3,11,0,0.5065251650095973,-1.764771748729773
3,4,-0.3005474315925106,0,0,71,853,10,143,13,10,20,2,9,4,12,8,0,0,0,0,0,0,3,11,0,1.6046318342602777,-0.09762250412949515
3,6,-0.041621750771737236,1,1,54,205,20,47,23,2,56,6,5,2,5,5,0,0,0,0,0,0,3,11,0,1.515193282013616,0.3191648070205743
3,3,1.0491439474399997,0,0,2,650,37,780,27,167,32,1,6,9,13,3,0,0,0,0,0,0,3,11,0,1.6543199188417566,0.4025222692505882
3,3,-1.7666138775512976,1,0,19,3,1,10,3,2,12,3,2,0,3,5,0,0,0,0,0,0,3,11,0,-0.4176732082059074,-0.5144098152795646
2,4,0.6222388555949421,0,0,31,995,112,417,42,48,41,1,2,9,13,5,0,0,0,0,0,0,3,11,1,1.674195152674348,0.9026670426306715
4,5,1.0683629301238733,0,0,42,471,0,510,99,21,12,1,6,4,9,2,0,0,0,0,0,0,3,11,0,-1.3518091983377079,-0.43105235304955075
3,3,0.8232324700025673,0,0,94,272,7,80,20,7,11,1,4,4,6,2,0,0,0,0,0,0,3,11,0,-1.2474642207166025,-1.5146993620397313
2,3,-0.5912296318582119,1,0,18,2,0,8,2,2,3,1,1,0,2,8,0,0,0,0,0,0,3,11,1,-0.4574236758710904,-0.931197126429634
4,3,-0.09035700338524041,0,0,32,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0,3,11,0,0.09908287144147161,-1.1812695131196758
2,3,-0.6684592862013843,1,1,94,25,1,9,2,1,1,2,1,0,3,8,0,0,0,0,0,0,3,11,0,0.7251527371681039,0.15244988256054653
2,3,-0.5002047568155721,0,1,92,32,0,5,2,0,8,2,2,0,3,5,0,0,0,0,0,0,3,11,0,-1.1381504346373492,1.319454353780741
4,5,-0.7751266052280356,0,0,38,167,13,180,86,13,70,2,7,3,5,8,0,0,0,0,0,0,3,11,0,1.5698501750532428,0.3191648070205743
4,3,1.2466789310169892,0,0,9,1478,19,403,0,19,0,1,7,6,6,3,0,1,1,0,0,0,3,11,1,-0.1394199345496264,-1.0979120508896618
2,5,0.06744302826251385,0,0,72,127,4,73,15,6,11,1,2,1,7,2,0,0,0,0,0,0,3,11,0,0.21336546597887274,-0.014265041899481263
3,5,-0.03812381731802612,0,1,39,187,5,65,26,20,14,2,4,2,6,5,0,0,0,0,0,0,3,11,0,0.49658754809330163,-0.09762250412949515
0,4,-1.1332128040680578,1,0,76,4,22,11,3,7,32,2,3,0,3,8,0,0,0,0,0,0,3,11,1,1.1673766899432647,-1.0979120508896618
0,5,0.1885737125809145,0,1,50,99,4,32,37,54,6,2,2,1,7,2,0,0,0,0,0,0,3,11,0,-0.14438874300777427,1.402811816010755
1,3,-0.9511237513597027,0,0,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,3,11,0,-1.6896881734917635,0.6525946559406299
4,3,0.0637878843165011,1,1,71,35,0,4,0,0,0,1,2,0,2,8,0,0,0,0,0,0,3,11,0,-0.08476304150999976,0.4858797314806021
0,2,-1.5295011525373743,1,0,45,12,3,8,8,0,17,2,2,0,3,7,0,0,0,0,0,0,3,11,0,0.6059013341725549,-0.8478396641996202
3,3,-0.11307391952282497,1,1,25,35,1,16,0,1,1,2,2,0,3,7,0,0,0,0,0,0,3,11,0,-0.7853650341088502,0.9026670426306715
1,5,-1.4750670195779374,0,1,52,3,3,3,15,4,15,1,1,0,3,6,0,0,0,0,0,0,3,11,0,1.0680005207803072,0.4858797314806021
2,3,-1.442013513571521,0,0,12,1,2,5,6,0,3,1,1,0,2,7,0,0,0,0,0,0,3,11,0,-0.2835153798359148,1.0693819670906994
2,4,0.19215025128077642,0,1,96,143,6,52,11,8,17,2,4,1,5,5,0,0,0,0,0,0,3,11,0,-1.4561541759588132,-0.5144098152795646
2,5,-0.9468004628214081,1,0,35,6,0,5,2,1,2,1,1,0,2,7,0,0,0,0,0,0,3,11,0,-0.5418934196596042,-1.1812695131196758
2,2,0.3624485170665097,0,1,23,641,7,56,0,0,28,8,10,4,6,8,0,1,0,1,0,0,3,11,0,-1.630062471993989,0.06909242033053263
2,3,1.0643147599471063,0,0,1,423,42,706,73,197,197,1,4,8,9,2,0,0,0,0,0,0,3,11,0,-1.4462165590425176,-1.4313418998097174
2,4,1.1306575876983913,0,0,77,493,70,324,146,40,84,1,3,7,11,1,0,0,0,0,0,0,3,11,0,-0.045012573844816765,-1.6814142864997592
4,6,1.162689225504847,0,0,54,332,194,377,149,125,57,0,4,6,7,1,0,0,0,0,0,0,3,11,0,-1.3369027729632643,1.7362416649308106
2,5,0.3977029699651487,0,1,99,362,17,398,80,35,61,3,5,3,5,4,0,0,0,1,0,0,3,11,0,-1.34684038987956,0.569237193710616
2,4,1.5249415023908623,0,0,84,1324,27,119,71,108,27,0,7,9,6,4,0,1,1,1,1,0,3,11,1,1.3065033267714052,1.0693819670906994
2,2,-1.145828946075263,0,0,72,0,0,1,2,12,5,1,1,0,2,8,0,0,0,0,0,0,3,11,0,-0.015199723095929513,0.8193095804006577
0,5,-1.236775215871752,0,0,14,2,12,10,6,13,30,1,3,1,2,8,0,0,0,0,0,0,3,11,1,0.35249210280701326,-0.6811247397395924
2,5,0.9872423160962356,0,1,30,1230,0,396,232,178,158,1,10,2,8,5,0,1,1,1,0,0,3,11,0,1.5847566004276863,-0.8478396641996202
0,2,-0.1309173103990592,0,0,90,620,54,239,99,98,119,2,9,7,10,7,0,1,0,0,1,0,3,11,1,1.6195382596347214,-0.18097996635950905
2,3,0.7722962704968414,0,0,18,546,91,410,119,0,22,1,3,4,10,1,0,0,0,0,0,0,3,11,0,1.27172166756437,-0.43105235304955075
4,5,-0.8685096376551997,1,0,19,14,0,24,3,3,2,1,3,0,2,9,0,0,0,0,0,0,3,11,0,0.16864618985554186,-0.43105235304955075
3,3,0.6918831036845611,0,1,38,512,53,98,81,179,89,3,8,5,10,5,0,0,0,0,0,0,3,11,0,0.03448836148554924,0.3191648070205743
4,3,0.10859287462246371,0,1,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0,3,11,0,1.1375638391943774,-0.014265041899481263
2,2,0.022991761564229888,1,1,30,160,15,196,15,11,50,8,6,1,7,8,0,0,0,0,0,0,3,11,0,0.203427849062577,-0.43105235304955075
3,6,0.4880203977924312,0,1,9,508,5,21,7,5,10,4,7,3,7,5,0,1,0,0,0,0,3,11,0,-0.994054989351061,1.5695267404707827
3,5,-0.10199057981556053,1,0,63,123,17,171,39,0,30,5,6,2,5,6,0,0,0,0,0,0,3,11,0,-0.6114567380736745,-0.2643374285895229
4,3,-0.7016700027001022,1,0,48,14,0,2,0,0,7,1,1,0,2,8,0,0,0,0,0,0,3,11,0,0.4369618465955271,-0.43105235304955075
2,4,0.7132244280145065,0,0,68,347,44,534,17,0,26,1,3,5,12,2,0,0,0,0,0,0,3,11,0,1.3810354536436233,-1.3479844375797037
2,5,0.43055996285618797,0,2,97,734,26,70,11,44,17,2,6,3,4,4,0,0,0,1,0,0,3,11,0,-1.6449688973684327,0.4025222692505882
3,3,-0.9404727405062677,1,1,55,11,0,10,0,2,20,1,1,1,2,6,0,0,0,0,0,0,3,11,0,0.12889572219035886,0.7359521181706438
2,3,0.8992830456534775,1,1,94,555,82,257,93,61,61,4,10,3,12,6,0,0,0,0,0,0,3,11,0,1.3860042621017712,-0.6811247397395924
2,4,-0.0014151673655971085,1,0,67,185,8,133,56,56,12,2,7,1,7,7,0,0,0,0,0,0,3,11,0,1.236940008357335,-1.2646269753496897
2,4,-0.014738756588159672,0,1,77,59,0,12,0,0,48,1,2,2,2,4,1,0,0,0,0,0,3,11,0,-1.3319339645051165,0.15244988256054653
4,4,1.35232438184368,0,0,96,899,102,838,133,102,40,1,5,6,10,2,0,0,0,0,0,0,3,11,1,1.4953180481810244,-0.2643374285895229
3,5,0.14463337998261083,0,1,65,320,48,133,39,72,48,4,6,2,10,4,0,0,0,0,0,0,3,11,0,0.09908287144147161,1.319454353780741
2,3,-0.4451024792638531,1,0,41,281,7,84,15,0,119,7,7,3,4,8,0,0,0,0,0,0,3,11,0,1.2518464337317787,-0.6811247397395924
4,4,-0.6149684161957569,1,0,23,16,1,2,0,0,1,1,1,0,3,5,0,0,0,0,0,0,3,11,0,-1.6946569819499113,-0.931197126429634
2,3,-0.14632393864461826,0,1,90,138,3,38,4,0,59,3,3,2,4,6,0,0,0,0,0,0,3,11,0,0.36739852818145685,1.1527394293207132
4,4,-0.9918412688658231,1,0,19,19,3,26,10,9,3,3,2,0,4,8,0,0,0,0,0,0,3,11,1,1.5599125581369468,-0.2643374285895229
4,5,0.5448912933825434,0,1,86,625,7,99,10,22,7,2,6,3,12,4,0,0,0,0,0,0,3,11,0,-0.3381722728755414,0.4858797314806021
3,3,0.40265510047264985,1,1,29,379,6,157,25,91,91,5,9,3,7,7,0,0,0,0,0,0,3,11,0,0.11398929681591524,0.3191648070205743
2,5,-0.6964820564541485,1,0,2,14,0,16,0,0,6,1,1,1,2,6,0,0,0,0,0,0,3,11,1,-0.09966946688444339,-1.4313418998097174
3,4,-0.6357595038026466,1,0,80,29,3,30,3,2,9,2,3,0,3,6,0,0,0,0,0,0,3,11,0,-1.3915596660028908,-0.6811247397395924
2,3,-0.9337519919603734,1,0,56,5,4,13,8,0,4,1,1,0,3,8,0,0,0,0,0,0,3,11,0,0.029519553027401363,-1.6814142864997592
2,4,0.2165571802106034,0,1,71,430,16,322,43,24,33,5,4,7,11,3,0,0,0,0,0,0,3,11,0,0.3425544858907175,1.1527394293207132
3,4,-1.201127736742359,1,0,15,88,10,46,2,3,64,4,5,1,2,10,0,0,0,0,0,0,3,11,1,0.958686734701054,-1.4313418998097174
2,5,1.4100206325183757,0,0,42,519,71,860,93,27,53,1,6,2,9,2,0,0,0,0,0,0,3,11,0,-1.0437430739325397,-1.0145545886596479
4,4,-0.8209927663570341,1,0,98,62,1,20,4,0,7,2,2,1,3,8,0,0,0,0,0,0,3,11,0,0.07920763760888011,-0.43105235304955075
3,4,-0.7519773602366215,1,1,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,3,11,0,-0.42761082512220316,-0.18097996635950905
2,3,0.4415646973173016,0,1,61,575,80,428,208,93,80,3,8,4,8,5,0,0,0,0,0,0,3,11,0,1.122657413819934,-0.09762250412949515
4,2,0.8534954897706297,0,0,9,1001,12,240,16,12,12,1,5,4,10,2,0,0,0,0,0,0,3,11,0,0.34752329434886536,-0.5144098152795646
2,3,-0.08104228171636925,0,2,91,369,9,87,12,14,34,3,6,2,8,5,0,0,0,0,0,0,3,11,0,-0.2586713375451754,1.0693819670906994
3,4,-0.11613952412270662,1,0,46,191,9,97,0,6,82,2,6,1,5,7,0,0,0,0,0,0,3,11,0,0.3773361450977526,-0.2643374285895229
2,5,0.8986935063073463,0,1,14,459,15,171,142,23,31,2,5,4,12,2,0,0,0,0,0,0,3,11,0,-1.386590857544743,1.236096891550727
3,5,0.5575860406358994,0,0,64,291,10,689,84,10,0,1,3,4,9,1,0,0,0,0,0,0,3,11,0,-0.18910801913110514,0.9860245048606855
2,5,-0.7240724978530835,1,1,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,3,11,0,-0.12948231763333065,1.5695267404707827
2,3,-0.5625387170131656,1,0,69,8,15,27,0,20,33,2,3,1,2,8,1,0,0,0,0,0,3,11,0,0.39224257047219624,-0.7644822019696063
2,4,0.9828797249348656,0,0,85,675,11,400,15,45,11,1,2,5,10,1,0,0,1,0,0,0,3,11,0,-1.1828697107606803,1.8195991271608243
0,4,1.1495621493976615,0,0,1,709,45,115,30,160,45,1,8,2,5,5,0,0,0,1,0,0,3,11,1,0.6506206102958858,-1.1812695131196758
2,2,-1.8703334998472934,0,0,20,2,1,1,1,0,1,0,0,0,0,14,0,0,0,0,0,0,3,11,0,-1.7244698326987986,0.3191648070205743
2,4,-0.6044353132115482,1,1,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,3,11,1,0.5562132495910761,0.23580734479056042
2,6,0.6962849974690065,0,0,60,161,0,253,199,191,122,1,3,7,11,1,0,0,0,0,0,0,3,11,0,-0.36798512362442864,1.6528842027007966
4,4,0.3046343585225878,0,1,3,502,19,132,0,6,26,6,6,2,11,6,0,0,0,0,0,0,3,11,0,0.9388115008684625,1.7362416649308106
2,3,-0.07907715056259895,0,2,28,370,9,92,6,9,4,3,7,1,8,7,0,0,0,0,0,0,3,11,0,1.321409752145849,0.4858797314806021
1,4,-1.4097067574035376,0,0,51,1,3,4,2,3,11,1,0,0,3,4,0,0,0,0,0,0,3,11,0,0.8891234162869838,-1.3479844375797037
4,3,-0.12950241596834458,1,1,69,206,10,67,30,27,71,6,4,1,8,6,0,0,0,0,0,0,3,11,0,-0.5766750788666394,0.7359521181706438
0,3,-0.658751538301759,2,1,94,73,3,90,12,1,32,7,4,1,4,8,0,0,0,0,0,0,3,11,0,1.5996630258021298,-0.3476948908195368
3,5,-0.395502568942691,1,0,43,65,4,16,0,4,11,1,3,0,3,8,0,0,0,0,0,0,3,11,0,0.8841546078288359,-1.4313418998097174
4,2,0.12439252909877684,0,0,85,504,13,131,8,0,26,1,9,4,6,7,0,1,0,0,0,0,3,11,0,-0.6959264818621884,2.069671513850866
0,4,0.3039269113072305,0,1,23,8,0,5,7,0,2,1,1,0,2,4,0,0,0,0,0,0,3,11,0,-1.545592728205475,6.320902087581574
4,3,-0.09035700338524041,0,0,32,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0,3,11,0,0.09908287144147161,-1.1812695131196758
3,5,-0.25727524358648884,0,1,80,33,8,10,2,10,3,2,2,1,3,4,0,0,0,0,0,0,3,11,0,-1.426341325209926,0.23580734479056042
2,5,-0.042447105856320756,0,1,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,3,11,0,1.2816592844806658,-0.5977672775095785
4,3,-0.8032672833500261,1,0,89,99,0,15,2,1,5,3,2,1,4,7,0,0,0,0,0,0,3,11,0,-0.21395206142184453,-0.18097996635950905
2,4,0.3690513577431779,0,0,20,1000,155,379,224,17,120,1,4,8,4,8,0,0,0,0,0,0,3,11,0,1.6493511103836087,0.4025222692505882
2,5,-0.7551608727057294,1,0,71,45,0,16,2,1,6,1,3,0,3,7,0,0,0,0,0,0,3,11,0,-1.0437430739325397,-1.4313418998097174
0,3,0.7261156883832396,0,0,41,635,114,254,132,152,76,1,6,6,7,3,0,0,1,0,0,0,3,11,0,-1.34684038987956,0.3191648070205743
0,2,0.6069894378416846,0,1,31,711,28,142,49,18,47,2,3,2,9,8,0,0,0,0,0,0,3,11,0,1.400910687476215,-0.5144098152795646
4,3,1.0071687459954664,0,0,72,572,8,259,34,35,80,1,3,5,5,1,0,0,0,0,0,0,3,11,0,-1.3369027729632643,-0.2643374285895229
3,3,-0.36578978589768424,1,1,84,5,1,7,2,1,4,1,1,0,2,7,0,0,0,0,0,0,3,11,0,-1.108337583888462,-0.014265041899481263
2,4,1.9463049243822879,0,0,69,722,27,102,44,72,168,0,6,8,13,2,0,1,1,1,0,0,3,11,1,0.5959637172562591,-1.1812695131196758
2,4,0.6787560275773755,0,0,99,273,86,208,177,14,43,1,2,3,5,1,0,0,0,0,0,0,3,11,0,-1.590312004328806,-0.43105235304955075
2,3,-1.068166962878261,1,0,45,10,1,18,10,4,7,1,1,1,2,9,0,0,0,0,0,0,3,11,0,1.077938137696603,-1.1812695131196758
4,4,0.29677383390750667,0,1,57,1048,0,217,0,0,12,5,11,3,5,6,0,0,0,0,0,0,3,11,0,0.9934683939080892,-0.5977672775095785
2,4,1.2625964933625287,0,0,72,387,20,713,38,54,163,1,9,11,11,5,0,0,0,0,0,0,3,11,0,0.1785838067718376,1.402811816010755
3,5,-0.05919002328644363,0,1,49,31,0,7,2,0,6,1,1,0,3,5,0,0,0,0,0,0,3,11,0,0.09411406298332374,1.0693819670906994
2,3,-1.0504807824943285,1,0,75,1,3,6,3,6,15,1,1,1,2,7,0,0,0,0,0,0,3,11,1,0.24814712518590787,-0.18097996635950905
3,5,-1.387579380612084,1,1,96,18,2,19,0,2,6,5,3,0,4,7,0,0,0,0,0,0,3,11,0,-1.0934311585140184,0.7359521181706438
2,3,-1.0052434633345364,0,0,0,3,10,8,3,16,32,1,1,1,2,6,0,0,0,0,0,0,3,11,0,-0.48723652661997763,-1.0145545886596479
2,5,0.13017001469086148,0,1,97,136,1,12,0,3,32,2,4,1,3,6,0,1,0,0,0,0,3,11,0,-1.431310133668074,0.4025222692505882
0,3,0.5078289198224357,0,0,1,71,22,112,138,89,29,1,2,3,13,1,0,0,0,0,0,0,3,11,0,-0.10960708380073914,-1.2646269753496897
2,3,-0.5479181412291146,1,0,95,120,19,206,25,19,54,6,7,2,5,8,0,0,0,0,0,0,3,11,0,-0.11457589225888702,-1.4313418998097174
4,2,1.3571193018588796,0,0,67,584,100,835,65,83,35,1,5,5,5,2,1,0,0,0,0,0,3,11,1,-0.5965503126992309,-0.18097996635950905
4,3,0.7900217535038494,1,1,39,826,50,317,50,38,38,9,5,2,12,8,0,0,0,0,0,0,3,11,0,1.2120959660665955,1.236096891550727
4,5,0.06614604170102545,0,1,81,30,1,8,0,0,3,1,1,0,3,7,0,0,0,0,0,0,3,11,0,-1.0983999669721662,-0.014265041899481263
4,3,-0.7066614358306786,1,1,58,19,6,20,0,5,12,3,1,1,4,4,0,0,0,0,0,0,3,11,0,-1.4809982182495527,1.7362416649308106
2,5,0.6704631741084649,1,0,48,824,32,162,42,32,43,2,11,4,11,6,0,0,0,0,0,0,3,11,0,1.1822831153177085,-0.931197126429634
4,5,0.14219661735193567,0,1,51,517,12,54,16,6,120,2,7,4,7,5,0,0,0,0,0,0,3,11,0,-0.04998138230296464,0.569237193710616
4,3,0.9499048241746001,0,0,64,749,40,294,121,160,147,1,3,2,5,1,0,0,0,0,0,0,3,11,0,1.0680005207803072,-0.5144098152795646
2,5,-0.6147719030803799,1,1,88,4,2,5,0,0,5,1,1,0,2,6,0,0,0,0,0,0,3,11,0,1.003406010824385,1.236096891550727
4,3,1.041126212332617,0,0,57,794,115,243,150,0,205,1,8,5,6,3,0,0,0,0,0,0,3,11,0,-0.7704586087344065,1.4861692782407687
4,3,-0.3172510463995581,1,1,70,224,0,30,0,0,10,8,5,1,5,8,0,0,0,0,0,0,3,11,0,1.3810354536436233,0.06909242033053263
